OBJECTID,DATE_,TIME,SEVERITY,SEVERITY_DESCRIPTION,ACCIDENT_TYPE,ACCIDENT_DESCRIPTION,VEHICLES,CASUALTIES,PEDESTRIAN,CYCLES,MCYCLES,CHILDREN,OAPS,X,Y,RENDER
5377,2019/05/20 23:00:00+00,1919,3,Slight,NONE,Other,2,1,0,1,0,1,0,358954,173530,CYC
5378,2019/06/04 23:00:00+00,1100,3,Slight,NONE,Other,2,1,0,0,1,0,0,364112,175222,MCYC
5379,2019/04/12 23:00:00+00,0530,2,Serious,J1,Turning Movement from major road,2,1,0,0,1,0,0,358486,172665,MCYC
5380,2019/05/24 23:00:00+00,1510,3,Slight,J,Turning movement – unidentified priority,2,2,0,0,1,0,1,359886,173919,MCYC
5381,2019/06/17 23:00:00+00,1120,3,Slight,J1,Turning Movement from major road,2,1,0,0,0,0,0,356900,169792,CARS
5382,2019/03/15 00:00:00+00,2010,3,Slight,J1,Turning Movement from major road,2,1,0,1,0,0,0,361981,175022,CYC
5383,2019/06/11 23:00:00+00,2307,3,Slight,A,Adult pedestrian,1,1,1,0,0,0,0,360689,173742,A
5384,2019/05/04 23:00:00+00,2310,3,Slight,J2,Turning Movement from minor road,2,2,0,0,0,0,0,362150,168224,CARS
5385,2019/06/20 23:00:00+00,1821,3,Slight,J2,Turning Movement from minor road,2,1,0,1,1,0,0,359113,171798,CYC
5386,2019/06/23 23:00:00+00,0840,3,Slight,C,Child pedestrian,1,1,1,0,0,1,0,358538,169301,C
5387,2019/03/15 00:00:00+00,0925,3,Slight,J1,Turning Movement from major road,2,1,0,0,0,0,0,360138,173593,CARS
5388,2019/03/17 00:00:00+00,2154,3,Slight,LC,Loss of Control,2,1,0,0,0,0,0,363358,173707,CARS
5389,2020/03/20 00:00:00+00,1530,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,1,0,0,357014,168196,MCYC
5390,2020/06/08 23:00:00+00,1930,3,Slight,NT,Nose to Tail,2,2,0,0,0,0,0,360077,174298,CARS
5391,2020/05/19 23:00:00+00,1415,3,Slight,J1,Turning Movement from major road,2,1,0,0,0,0,0,360968,173632,CARS
5392,2020/06/16 23:00:00+00,1930,3,Slight,J2,Turning Movement from minor road,2,1,0,0,1,0,0,358078,174081,MCYC
5393,2020/02/24 00:00:00+00,1520,3,Slight,E,Elderly pedestrian,1,1,1,0,0,0,1,358967,173372,E
5394,2020/06/17 23:00:00+00,0745,3,Slight,J,Turning movement – unidentified priority,2,1,0,1,0,0,0,358837,173602,CYC
5395,2020/06/19 23:00:00+00,1317,3,Slight,NONE,Other,2,1,0,1,0,0,0,357317,171969,CYC
5396,2020/06/20 23:00:00+00,1105,3,Slight,NT,Nose to Tail,2,1,0,0,0,0,0,356867,171848,CARS
5397,2020/05/19 23:00:00+00,1515,3,Slight,NT,Nose to Tail,2,1,0,0,0,0,0,362551,175359,CARS
5398,2020/03/05 00:00:00+00,1000,3,Slight,O,Overtaking,2,1,0,1,0,0,0,359539,171978,CYC
5399,2020/06/22 23:00:00+00,0802,3,Slight,NT,Nose to Tail,3,1,0,1,0,0,0,360805,174618,CYC
5400,2020/06/21 23:00:00+00,1645,3,Slight,J,Turning movement – unidentified priority,2,1,0,1,0,0,0,360941,174741,CYC
5401,2020/05/21 23:00:00+00,1834,3,Slight,LC,Loss of Control,1,3,0,0,0,0,0,356094,176286,CARS
5402,2020/05/30 23:00:00+00,1930,3,Slight,J,Turning movement – unidentified priority,2,2,0,0,0,0,0,357877,167553,CARS
5403,2020/06/06 23:00:00+00,0345,3,Slight,LC,Loss of Control,1,1,0,0,0,0,0,357591,173914,CARS
5404,2020/05/23 23:00:00+00,1740,3,Slight,J1,Turning Movement from major road,2,1,0,1,0,0,0,358197,173036,CYC
5405,2020/06/25 23:00:00+00,2200,3,Slight,NT,Nose to Tail,2,1,0,1,0,0,0,360189,175753,CYC
5406,2020/06/20 23:00:00+00,1440,3,Slight,J1,Turning Movement from major road,2,1,0,1,0,0,0,358408,171708,CYC
5407,2020/06/22 23:00:00+00,1130,3,Slight,O,Overtaking,2,1,0,1,0,0,0,357752,173939,CYC
5408,2020/07/01 23:00:00+00,1222,3,Slight,J1,Turning Movement from major road,2,1,0,0,0,1,0,362018,172622,CARS
5409,2020/01/11 00:00:00+00,2035,3,Slight,LC,Loss of Control,1,2,0,0,0,0,0,360950,177092,CARS
5410,2020/01/14 00:00:00+00,1630,3,Slight,J2,Turning Movement from minor road,2,1,0,1,0,0,0,361778,173545,CYC
5411,2020/02/07 00:00:00+00,1851,3,Slight,C,Child pedestrian,1,1,1,0,0,1,0,357858,173228,C
5412,2020/02/01 00:00:00+00,1630,3,Slight,J,Turning movement – unidentified priority,2,1,0,1,0,1,0,364209,176358,CYC
5413,2020/06/30 23:00:00+00,1640,3,Slight,J,Turning movement – unidentified priority,2,1,0,1,0,0,0,361159,175166,CYC
5414,2020/02/10 00:00:00+00,0811,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,0,0,0,360088,170896,CARS
5415,2020/06/12 23:00:00+00,1840,3,Slight,A,Adult pedestrian,1,1,1,0,0,0,0,356770,176829,A
5416,2020/06/18 23:00:00+00,1705,3,Slight,NT,Nose to Tail,2,1,0,1,1,1,0,359212,173535,CYC
5417,2020/06/21 23:00:00+00,1929,3,Slight,NT,Nose to Tail,2,1,0,0,1,0,0,355878,178691,MCYC
5418,2020/06/25 23:00:00+00,2220,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,0,0,0,360258,177539,CARS
5419,2020/06/29 23:00:00+00,1715,3,Slight,NT,Nose to Tail,2,1,0,1,0,0,0,361880,174639,CYC
5420,2020/06/28 23:00:00+00,1510,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,0,0,1,358993,176610,CARS
5421,2020/06/28 23:00:00+00,0841,3,Slight,J,Turning movement – unidentified priority,1,1,1,0,0,0,0,358576,169376,CARS
5422,2020/06/28 23:00:00+00,1820,3,Slight,NT,Nose to Tail,2,1,0,0,0,0,0,361809,175046,CARS
5423,2020/07/06 23:00:00+00,2225,3,Slight,NT,Nose to Tail,2,2,0,0,0,0,0,359570,172343,CARS
5424,2020/07/01 23:00:00+00,1553,3,Slight,J,Turning movement – unidentified priority,2,1,0,1,0,0,0,359090,172367,CYC
5425,2020/06/04 23:00:00+00,0705,3,Slight,J2,Turning Movement from minor road,2,2,0,0,0,0,0,355944,177383,CARS
5426,2020/07/03 23:00:00+00,1910,3,Slight,NT,Nose to Tail,2,1,0,0,0,0,0,363969,175986,CARS
5427,2019/10/02 23:00:00+00,1542,3,Slight,E,Elderly pedestrian,1,1,1,0,0,0,1,357035,179108,E
5428,2020/06/25 23:00:00+00,1630,3,Slight,J1,Turning Movement from major road,2,1,0,1,0,0,0,359375,176336,CYC
5429,2020/07/05 23:00:00+00,1910,3,Slight,A,Adult pedestrian,1,1,1,0,0,0,0,359070,172851,A
5430,2020/07/08 23:00:00+00,1645,3,Slight,A,Adult pedestrian,2,1,1,0,0,0,0,363046,171093,A
5431,2020/07/07 23:00:00+00,1530,3,Slight,NT,Nose to Tail,2,1,0,1,0,0,0,359369,173899,CYC
5432,2020/07/10 23:00:00+00,1348,3,Slight,NONE,Other,2,1,0,1,0,0,0,359038,172056,CYC
5433,2020/07/12 23:00:00+00,1630,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,0,0,0,358934,177280,CARS
5434,2020/07/13 23:00:00+00,1320,3,Slight,NT,Nose to Tail,2,1,0,0,1,0,0,359158,175306,MCYC
5435,2020/02/14 00:00:00+00,1855,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,0,0,0,360735,170713,CARS
5436,2020/07/07 23:00:00+00,1410,3,Slight,HO,Head On,2,1,0,0,0,0,0,359335,172016,CARS
5437,2020/07/17 23:00:00+00,2350,1,Fatal,A,Adult pedestrian,2,1,1,0,0,0,0,361180,175820,A
5438,2020/07/09 23:00:00+00,2318,3,Slight,LC,Loss of Control,1,2,0,0,0,0,0,356736,172023,CARS
5439,2020/07/16 23:00:00+00,2015,3,Slight,HO,Head On,2,1,0,0,0,0,0,356153,167623,CARS
5440,2020/06/20 23:00:00+00,2230,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,1,0,0,352964,176926,MCYC
5441,2020/07/17 23:00:00+00,1545,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,0,0,1,358368,170308,CARS
5442,2020/01/14 00:00:00+00,0714,3,Slight,A,Adult pedestrian,2,1,1,0,0,0,0,362562,168668,A
5443,2020/07/21 23:00:00+00,1835,3,Slight,C,Child pedestrian,1,3,3,0,0,3,0,357973,168384,C
5444,2020/07/23 23:00:00+00,1600,3,Slight,HO,Head On,2,1,0,0,0,0,0,360768,171673,CARS
5445,2020/07/23 23:00:00+00,2030,3,Slight,J1,Turning Movement from major road,2,1,0,1,0,0,0,359250,173019,CYC
5446,2020/07/25 23:00:00+00,1017,3,Slight,NT,Nose to Tail,2,1,0,0,0,0,0,362045,170647,CARS
5447,2020/07/25 23:00:00+00,1315,3,Slight,HO,Head On,2,1,0,1,0,0,0,361135,175123,CYC
5448,2020/07/23 23:00:00+00,0800,3,Slight,J,Turning movement – unidentified priority,2,1,0,1,0,0,0,359047,171969,CYC
5449,2020/07/27 23:00:00+00,1610,3,Slight,HO,Head On,2,1,0,1,0,0,0,357327,170786,CYC
5450,2020/07/28 23:00:00+00,1301,3,Slight,NONE,Other,2,1,0,0,1,0,0,359117,173939,MCYC
5451,2020/07/28 23:00:00+00,1745,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,0,0,0,354570,176614,CARS
5452,2020/07/22 23:00:00+00,1215,3,Slight,NT,Nose to Tail,2,1,0,0,0,0,0,358495,170905,CARS
5453,2020/03/04 00:00:00+00,1500,3,Slight,A,Adult pedestrian,1,1,1,0,1,0,0,358059,174107,A
5454,2020/08/03 23:00:00+00,1815,3,Slight,J1,Turning Movement from major road,2,1,0,1,0,0,0,361983,170694,CYC
5455,2020/07/15 23:00:00+00,1824,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,1,0,0,356364,173341,MCYC
5456,2020/07/29 23:00:00+00,1038,3,Slight,J1,Turning Movement from major road,2,1,0,1,0,0,0,360243,171338,CYC
5457,2020/02/18 00:00:00+00,0928,3,Slight,HO,Head On,2,1,0,1,0,0,0,357143,172643,CYC
5458,2020/07/28 23:00:00+00,0831,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,1,0,0,354553,177200,MCYC
5459,2020/08/05 23:00:00+00,2126,3,Slight,NT,Nose to Tail,2,1,0,0,1,0,0,358997,172909,MCYC
5460,2020/08/06 23:00:00+00,1000,3,Slight,NT,Nose to Tail,2,1,0,1,0,0,0,361196,171479,CYC
5461,2020/08/07 23:00:00+00,0920,3,Slight,J2,Turning Movement from minor road,1,1,1,0,0,0,0,359925,178037,CARS
5462,2020/08/06 23:00:00+00,2038,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,1,0,0,358800,172877,MCYC
5463,2020/08/08 23:00:00+00,2140,3,Slight,J,Turning movement – unidentified priority,2,1,0,1,0,0,0,360114,174694,CYC
5464,2020/08/10 23:00:00+00,0800,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,0,0,1,360257,174401,CARS
5465,2020/08/12 23:00:00+00,1658,3,Slight,NONE,Other,2,1,0,1,0,0,0,359041,172983,CYC
5466,2020/08/02 23:00:00+00,0918,2,Serious,J1,Turning Movement from major road,2,1,0,0,1,0,0,359181,175837,MCYC
5467,2020/08/06 23:00:00+00,2149,3,Slight,J1,Turning Movement from major road,2,1,0,0,1,0,0,353662,176713,MCYC
5468,2020/03/30 23:00:00+00,1340,3,Slight,LC,Loss of Control,2,1,0,0,0,0,0,359924,178074,CARS
5469,2020/02/04 00:00:00+00,0945,2,Serious,A,Adult pedestrian,1,1,1,0,0,0,0,360190,174518,A
5470,2020/08/02 23:00:00+00,1630,3,Slight,J,Turning movement – unidentified priority,2,2,0,0,1,0,0,358261,172058,MCYC
5471,2020/08/09 23:00:00+00,1535,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,1,0,0,352054,178321,MCYC
5472,2020/08/11 23:00:00+00,1530,3,Slight,A,Adult pedestrian,1,1,1,0,0,0,0,359099,173922,A
5473,2020/08/13 23:00:00+00,1905,3,Slight,NT,Nose to Tail,2,1,0,0,0,0,0,361199,175995,CARS
5474,2020/08/15 23:00:00+00,0200,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,0,0,0,358915,174597,CARS
5475,2020/07/21 23:00:00+00,1628,2,Serious,J,Turning movement – unidentified priority,2,1,0,1,0,0,0,359345,177858,CYC
5476,2020/05/23 23:00:00+00,1255,3,Slight,J,Turning movement – unidentified priority,1,1,1,0,0,0,0,356665,172608,CARS
5477,2020/07/15 23:00:00+00,1552,3,Slight,C,Child pedestrian,1,1,1,0,0,1,0,360888,169976,C
5478,2020/08/16 23:00:00+00,1557,3,Slight,J,Turning movement – unidentified priority,2,1,0,1,0,1,0,359845,170072,CYC
5479,2020/07/30 23:00:00+00,1900,3,Slight,HO,Head On,2,3,0,0,0,0,1,362302,172644,CARS
5480,2020/07/05 23:00:00+00,0847,3,Slight,J,Turning movement – unidentified priority,3,1,0,0,0,0,0,359026,168286,CARS
5481,2020/08/17 23:00:00+00,0855,3,Slight,J2,Turning Movement from minor road,2,1,0,1,0,0,0,358158,173083,CYC
5482,2020/08/20 23:00:00+00,1330,3,Slight,A,Adult pedestrian,1,1,1,0,0,0,0,360907,173344,A
5483,2020/08/20 23:00:00+00,1730,3,Slight,J,Turning movement – unidentified priority,2,1,0,1,0,0,0,358640,172556,CYC
5484,2020/06/24 23:00:00+00,1655,3,Slight,J1,Turning Movement from major road,3,1,0,0,1,0,0,356377,173310,MCYC
5485,2020/06/13 23:00:00+00,1105,3,Slight,J,Turning movement – unidentified priority,2,1,0,1,0,0,0,357771,174008,CYC
5486,2020/08/27 23:00:00+00,1940,3,Slight,NT,Nose to Tail,2,3,0,0,0,1,0,357687,168483,CARS
5487,2020/08/28 23:00:00+00,1730,3,Slight,NT,Nose to Tail,2,1,0,0,0,0,0,359198,168956,CARS
5488,2020/08/30 23:00:00+00,1510,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,0,0,0,363189,175732,CARS
5489,2020/08/31 23:00:00+00,1035,3,Slight,J1,Turning Movement from major road,2,1,0,1,0,0,0,357802,173588,CYC
5490,2020/08/31 23:00:00+00,1302,3,Slight,O,Overtaking,2,1,0,1,0,0,0,361326,173444,CYC
5491,2020/02/14 00:00:00+00,1748,3,Slight,C,Child pedestrian,1,2,2,0,0,1,0,359468,176295,C
5492,2020/09/01 23:00:00+00,1920,3,Slight,HO,Head On,2,1,0,1,0,0,0,358378,171662,CYC
5493,2020/09/04 23:00:00+00,1550,3,Slight,NT,Nose to Tail,2,2,0,0,0,0,0,358321,168563,CARS
5494,2020/09/04 23:00:00+00,0823,3,Slight,NONE,Other,2,1,0,0,1,0,0,357477,172932,MCYC
5495,2020/09/03 23:00:00+00,1610,3,Slight,NT,Nose to Tail,2,2,0,0,0,1,0,360762,167719,CARS
5496,2020/09/06 23:00:00+00,2006,3,Slight,A,Adult pedestrian,1,1,1,1,0,0,0,358606,172852,A
5497,2020/09/06 23:00:00+00,1245,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,1,0,0,358491,178501,MCYC
5498,2020/08/19 23:00:00+00,0700,2,Serious,J,Turning movement – unidentified priority,2,1,0,0,1,0,0,364001,176169,MCYC
5499,2020/09/08 23:00:00+00,1935,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,0,0,0,358866,171868,CARS
5500,2020/02/24 00:00:00+00,1715,3,Slight,A,Adult pedestrian,1,1,1,0,0,0,0,358899,173702,A
5501,2020/02/24 00:00:00+00,0950,3,Slight,E,Elderly pedestrian,1,1,1,0,0,0,1,363417,175092,E
5502,2020/09/11 23:00:00+00,1115,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,0,0,0,361113,175240,CARS
5503,2020/07/31 23:00:00+00,1325,3,Slight,J2,Turning Movement from minor road,2,1,0,1,0,0,0,357585,170980,CYC
5504,2020/09/05 23:00:00+00,1600,2,Serious,J,Turning movement – unidentified priority,2,1,0,0,0,0,0,352338,177020,CARS
5505,2020/02/27 00:00:00+00,1230,3,Slight,NT,Nose to Tail,4,1,0,0,0,0,0,351681,178591,CARS
5506,2020/09/16 23:00:00+00,1100,3,Slight,J,Turning movement – unidentified priority,2,1,0,1,0,0,0,357682,174247,CYC
5507,2020/09/19 23:00:00+00,0855,3,Slight,NONE,Other,2,1,0,1,0,0,0,358811,171019,CYC
5508,2020/09/20 23:00:00+00,1341,3,Slight,HO,Head On,2,1,0,0,1,0,0,359083,172591,MCYC
5509,2020/09/23 23:00:00+00,0815,3,Slight,NT,Nose to Tail,2,1,0,0,0,0,0,359692,173680,CARS
5510,2020/08/28 23:00:00+00,2229,3,Slight,J,Turning movement – unidentified priority,3,1,0,0,0,0,0,357788,176644,CARS
5511,2020/02/28 00:00:00+00,1204,3,Slight,J1,Turning Movement from major road,3,1,0,0,0,0,1,361587,168271,CARS
5512,2020/09/09 23:00:00+00,1245,3,Slight,E,Elderly pedestrian,2,1,1,0,0,0,1,357264,175743,E
5513,2020/02/11 00:00:00+00,0900,3,Slight,NT,Nose to Tail,3,1,0,0,0,0,0,351978,178437,CARS
5514,2020/02/13 00:00:00+00,0830,3,Slight,C,Child pedestrian,1,2,2,0,0,1,0,358350,168395,C
5515,2020/08/21 23:00:00+00,2249,2,Serious,J,Turning movement – unidentified priority,3,2,0,0,0,0,1,363932,173832,CARS
5516,2020/08/27 23:00:00+00,0535,3,Slight,LC,Loss of Control,1,1,0,0,0,0,0,359525,173531,CARS
5517,2020/09/09 23:00:00+00,0020,3,Slight,O,Overtaking,2,1,0,0,0,0,0,351752,178867,CARS
5518,2020/09/28 23:00:00+00,1240,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,1,0,0,359690,173176,MCYC
5519,2020/09/27 23:00:00+00,2012,3,Slight,NT,Nose to Tail,2,1,0,0,1,0,0,358327,174723,MCYC
5520,2020/08/22 23:00:00+00,2221,3,Slight,LC,Loss of Control,1,1,0,0,0,0,0,357161,176813,CARS
5521,2020/09/25 23:00:00+00,2045,3,Slight,NT,Nose to Tail,2,1,0,0,1,0,0,359055,173748,MCYC
5522,2020/08/03 23:00:00+00,2335,2,Serious,A,Adult pedestrian,1,1,1,0,0,0,0,360890,174751,A
5523,2020/08/23 23:00:00+00,1655,3,Slight,NONE,Other,2,1,0,0,0,0,0,363550,175788,CARS
5524,2020/09/22 23:00:00+00,0838,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,0,0,0,360242,177551,CARS
5525,2020/09/30 23:00:00+00,0835,3,Slight,NONE,Other,2,1,0,1,0,0,0,358922,174864,CYC
5526,2020/08/30 23:00:00+00,1920,3,Slight,LC,Loss of Control,2,3,0,0,0,0,0,359072,175388,CARS
5527,2020/02/29 00:00:00+00,1510,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,0,0,1,360028,177628,CARS
5528,2020/08/30 23:00:00+00,1821,2,Serious,HO,Head On,3,1,0,0,1,0,0,354398,178317,MCYC
5529,2020/09/26 23:00:00+00,1030,3,Slight,J2,Turning Movement from minor road,2,1,0,0,0,0,0,363325,175153,CARS
5530,2020/04/12 23:00:00+00,1645,3,Slight,LC,Loss of Control,2,1,0,1,0,0,0,363018,174298,CYC
5531,2020/09/29 23:00:00+00,1450,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,1,0,0,358461,174702,MCYC
5532,2020/09/30 23:00:00+00,1920,3,Slight,J,Turning movement – unidentified priority,2,1,0,1,0,0,0,357814,174967,CYC
5533,2020/09/28 23:00:00+00,0930,3,Slight,A,Adult pedestrian,1,1,1,0,0,0,0,354955,176123,A
5534,2020/10/01 23:00:00+00,0805,3,Slight,J,Turning movement – unidentified priority,2,1,0,1,0,1,0,359201,175871,CYC
5535,2020/10/03 23:00:00+00,1320,3,Slight,NT,Nose to Tail,2,2,0,0,0,1,0,361107,171630,CARS
5536,2020/10/05 23:00:00+00,1720,3,Slight,E,Elderly pedestrian,1,1,1,0,0,0,1,361368,171727,E
5537,2020/09/09 23:00:00+00,1936,2,Serious,LC,Loss of Control,2,1,0,0,0,0,0,352104,177076,CARS
5538,2020/10/06 23:00:00+00,1745,3,Slight,HO,Head On,2,1,0,0,0,0,0,357361,179596,CARS
5539,2020/09/18 23:00:00+00,1238,3,Slight,J,Turning movement – unidentified priority,2,1,0,1,0,0,1,359036,172057,CYC
5540,2020/10/09 23:00:00+00,0425,3,Slight,NT,Nose to Tail,2,1,0,0,0,0,0,361809,173557,CARS
5541,2020/03/02 00:00:00+00,0922,3,Slight,J,Turning movement – unidentified priority,2,1,0,1,0,0,0,357764,173380,CYC
5542,2020/03/03 00:00:00+00,1218,3,Slight,NT,Nose to Tail,2,1,0,1,0,0,0,360157,173150,CYC
5543,2020/03/03 00:00:00+00,1950,3,Slight,A,Adult pedestrian,1,1,1,0,0,0,0,363507,173339,A
5544,2020/10/06 23:00:00+00,0750,3,Slight,J,Turning movement – unidentified priority,2,1,0,1,0,0,0,357170,177303,CYC
5545,2020/10/12 23:00:00+00,1605,3,Slight,NT,Nose to Tail,2,1,0,0,0,0,1,360304,174424,CARS
5546,2020/09/25 23:00:00+00,2340,3,Slight,J,Turning movement – unidentified priority,3,1,0,0,0,0,0,360828,175317,CARS
5547,2020/10/14 23:00:00+00,1635,3,Slight,J,Turning movement – unidentified priority,2,1,0,1,0,0,0,359567,173150,CYC
5548,2020/11/08 00:00:00+00,0712,3,Slight,J,Turning movement – unidentified priority,2,1,0,1,0,0,0,359478,171102,CYC
5549,2020/08/09 23:00:00+00,0725,2,Serious,J,Turning movement – unidentified priority,3,1,0,0,1,0,0,361107,174219,MCYC
5550,2020/02/19 00:00:00+00,1530,3,Slight,J2,Turning Movement from minor road,2,4,0,0,0,3,0,358651,167346,CARS
5551,2020/02/19 00:00:00+00,1035,1,Fatal,NONE,Other,1,1,0,0,0,0,1,357206,170950,CARS
5552,2020/07/17 23:00:00+00,0330,3,Slight,J,Turning movement – unidentified priority,2,3,0,0,0,0,0,358474,172764,CARS
5553,2020/06/08 23:00:00+00,2239,3,Slight,A,Adult pedestrian,1,2,2,0,0,0,0,359619,175970,A
5554,2020/06/04 23:00:00+00,2150,3,Slight,J1,Turning Movement from major road,2,1,0,0,0,0,0,360926,169495,CARS
5555,2020/10/13 23:00:00+00,0907,3,Slight,O,Overtaking,2,1,0,1,0,0,1,358305,171352,CYC
5556,2020/10/17 23:00:00+00,1800,3,Slight,J2,Turning Movement from minor road,2,1,0,0,0,0,0,363002,175719,CARS
5557,2020/08/18 23:00:00+00,0730,3,Slight,NT,Nose to Tail,2,1,0,0,0,0,0,361010,174278,CARS
5558,2020/10/19 23:00:00+00,0830,3,Slight,C,Child pedestrian,1,1,1,0,0,1,0,362662,170205,C
5559,2020/10/06 23:00:00+00,1420,3,Slight,J1,Turning Movement from major road,1,1,0,0,0,0,0,363921,174681,CARS
5560,2020/03/03 00:00:00+00,1534,3,Slight,A,Adult pedestrian,1,1,1,0,0,0,0,358580,172895,A
5561,2020/03/04 00:00:00+00,0845,3,Slight,O,Overtaking,2,1,0,0,1,0,0,360144,174245,MCYC
5562,2020/03/04 00:00:00+00,1320,3,Slight,NT,Nose to Tail,3,2,0,0,0,0,0,362224,177013,CARS
5563,2020/10/19 23:00:00+00,1815,3,Slight,J2,Turning Movement from minor road,2,1,0,0,1,0,0,360616,174381,MCYC
5564,2020/02/13 00:00:00+00,1139,3,Slight,A,Adult pedestrian,1,1,1,0,0,0,0,363307,175809,A
5565,2020/10/22 23:00:00+00,1341,3,Slight,J,Turning movement – unidentified priority,2,1,0,1,0,0,0,358813,173595,CYC
5566,2020/10/23 23:00:00+00,1645,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,1,0,0,361876,174301,MCYC
5567,2020/10/24 23:00:00+00,2100,3,Slight,A,Adult pedestrian,1,1,1,0,0,0,0,361634,173533,A
5568,2020/05/11 23:00:00+00,1553,3,Slight,NT,Nose to Tail,2,1,0,0,1,0,0,355017,177356,MCYC
5569,2020/10/08 23:00:00+00,1857,2,Serious,NT,Nose to Tail,3,3,0,0,0,0,0,357308,176572,CARS
5570,2020/11/03 00:00:00+00,1800,1,Fatal,J2,Turning Movement from minor road,2,2,0,0,0,0,0,360493,171073,CARS
5571,2020/10/28 00:00:00+00,1830,3,Slight,O,Overtaking,2,1,0,0,1,0,0,358797,174738,MCYC
5572,2020/11/01 00:00:00+00,1440,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,1,0,0,358889,174812,MCYC
5573,2020/11/02 00:00:00+00,1711,3,Slight,NT,Nose to Tail,2,2,0,0,0,0,0,353500,180101,CARS
5574,2020/11/03 00:00:00+00,1420,3,Slight,J2,Turning Movement from minor road,2,1,0,0,0,0,0,357597,172144,CARS
5575,2020/08/20 23:00:00+00,1940,2,Serious,J,Turning movement – unidentified priority,2,1,0,1,0,0,0,359841,175609,CYC
5576,2020/08/20 23:00:00+00,2349,3,Slight,LC,Loss of Control,3,2,0,0,0,0,0,362685,173600,CARS
5577,2020/10/16 23:00:00+00,1705,3,Slight,O,Overtaking,3,1,0,0,0,0,0,361548,173911,CARS
5578,2020/07/06 23:00:00+00,2215,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,0,0,0,359598,173129,CARS
5579,2020/09/23 23:00:00+00,1100,1,Fatal,O,Overtaking,3,1,0,0,0,0,0,353407,181948,CARS
5580,2020/11/06 00:00:00+00,1207,3,Slight,C,Child pedestrian,1,1,1,1,0,1,0,360363,174159,C
5581,2020/10/12 23:00:00+00,1515,3,Slight,J,Turning movement – unidentified priority,2,1,0,1,0,0,0,357427,170199,CYC
5582,2020/10/21 23:00:00+00,0910,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,0,0,0,361962,176560,CARS
5583,2020/03/08 00:00:00+00,1830,2,Serious,LC,Loss of Control,3,3,0,0,0,1,1,362155,171344,CARS
5584,2020/10/26 00:00:00+00,1245,3,Slight,NT,Nose to Tail,2,3,0,0,0,1,0,357162,179208,CARS
5585,2020/08/11 23:00:00+00,1330,3,Slight,J1,Turning Movement from major road,2,2,0,0,0,0,0,352885,177202,CARS
5586,2020/11/06 00:00:00+00,0910,3,Slight,LC,Loss of Control,2,1,0,0,0,0,0,357197,168047,CARS
5587,2020/11/06 00:00:00+00,0840,3,Slight,NONE,Other,2,1,0,1,0,1,0,359819,172923,CYC
5588,2019/05/22 23:00:00+00,2000,3,Slight,NT,Nose to Tail,2,1,0,1,0,0,0,361030,177450,CYC
5589,2020/11/11 00:00:00+00,0730,3,Slight,C,Child pedestrian,1,1,1,0,0,1,0,362460,173981,C
5590,2020/03/09 00:00:00+00,1940,3,Slight,NONE,Other,2,1,0,1,0,0,0,362615,173622,CYC
5591,2020/10/04 23:00:00+00,0820,3,Slight,C,Child pedestrian,1,1,1,0,0,1,0,358491,173936,C
5592,2020/03/11 00:00:00+00,0700,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,0,0,0,361558,171933,CARS
5593,2020/10/14 23:00:00+00,2030,1,Fatal,J,Turning movement – unidentified priority,2,1,0,0,1,0,0,358346,167390,MCYC
5594,2020/03/11 00:00:00+00,1650,3,Slight,J,Turning movement – unidentified priority,2,1,0,0,0,0,0,359773,173313,CARS
5595,2020/10/31 00:00:00+00,1520,3,Slight,NT,Nose to Tail,2,1,0,0,0,0,0,358674,178718,CARS
5596,2020/11/11 00:00:00+00,0905,3,Slight,O,Overtaking,2,1,0,1,0,0,0,358412,173123,CYC
5597,2020/10/24 23:00:00+00,2030,3,Slight,NT,Nose to Tail,2,1,0,0,0,0,0,358122,172703,CARS
